timestamp_utc,run_id,config,event_id,trace_day,minute_in_day,absolute_minute,relative_trace_second,scheduled_scaled_second,hash_app,hash_function,function_id,trigger,invocations_in_minute,cold_by_keepalive,storage_mode,image_load_ms,ready_ms,app_init_ms,runtime_sandbox_approx_ms,mode,gpu,cuda_init_ok,cuda_device_count,status,returncode,docker_cmd,stdout_tail,stderr_tail
2026-07-20T00:40:44.779787+00:00,20260719_193802,runc_cpu,32,d01,34,34,1980.0,39.6,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37,d22311a39103821c8f1d623db1c594388b088e0903872d7c39c4c3cf5309083f,9b4ba9fda6f685d8a855e7bc6ddcb01fc4162d4e5a8d65199a48875af248da37/d22311a39103821c8f1d623db1c594388b088e0903872d7c39c4c3cf5309083f,orchestration,7,1,cold-image,2170.06878,2028.293415,3.541369,2024.752046,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.541369}
",
2026-07-20T00:40:50.523365+00:00,20260719_193802,runc_cpu,33,d01,43,43,2520.0,50.4,eb8c1929589bb307d0d101f92f8a923c96909abc82aea78cc284b65aee59c140,a53fe209012e4519de1aa9d0cb9976f27843b90b4c7dc925f7eb131fd75b9904,eb8c1929589bb307d0d101f92f8a923c96909abc82aea78cc284b65aee59c140/a53fe209012e4519de1aa9d0cb9976f27843b90b4c7dc925f7eb131fd75b9904,http,1,1,cold-image,2527.351987,2359.001292,3.483539,2355.517753,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.483539}
",
2026-07-20T00:40:56.046754+00:00,20260719_193802,runc_cpu,34,d01,47,47,2760.0,55.2,f5594c2a4ad9bd260c2c44e14761be379b978d3a598332dc309ffe477da0167b,6519ed8187771c390f1911cdd9f974cc729db72a480e4fda80d0af0ec09f112a,f5594c2a4ad9bd260c2c44e14761be379b978d3a598332dc309ffe477da0167b/6519ed8187771c390f1911cdd9f974cc729db72a480e4fda80d0af0ec09f112a,queue,1,1,cold-image,2420.465332,2246.541736,2.521211,2244.020525,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.521211}
",
2026-07-20T00:41:01.151097+00:00,20260719_193802,runc_cpu,35,d01,49,49,2880.0,57.6,738224f25d36d4da3ebbc5d801d2b054537be6e0d25a64e19e67873af43b74f6,b9dd4d4e2317f0585ef5a1d1d3174d1d350390324019ab2a274315f0f6442253,738224f25d36d4da3ebbc5d801d2b054537be6e0d25a64e19e67873af43b74f6/b9dd4d4e2317f0585ef5a1d1d3174d1d350390324019ab2a274315f0f6442253,timer,1,1,cold-image,2157.78877,2154.943413,3.437693,2151.50572,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.437693}
",
2026-07-20T00:41:06.473617+00:00,20260719_193802,runc_cpu,36,d01,49,49,2880.0,57.6,80957497457b7f12997d76faaf0a7160df51be8257f9442bc437a9fba8204eaf,d1afe9715296303cf7a43d7a082f2f1cbb89409d1ab88e6d5fbd58942e581bf0,80957497457b7f12997d76faaf0a7160df51be8257f9442bc437a9fba8204eaf/d1afe9715296303cf7a43d7a082f2f1cbb89409d1ab88e6d5fbd58942e581bf0,timer,1,1,cold-image,2140.441767,2405.765756,3.539541,2402.2262149999997,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.539541}
",
2026-07-20T00:41:11.638030+00:00,20260719_193802,runc_cpu,37,d01,53,53,3120.0,62.4,62748773bfef739ca9e90db2ebd8647150a0d51aeef965b5a95286c26bec3650,ad71d1a9dabe4e9c31ae4ee16e9d2675face4f3f30fdf13a4488f71dfd6e35db,62748773bfef739ca9e90db2ebd8647150a0d51aeef965b5a95286c26bec3650/ad71d1a9dabe4e9c31ae4ee16e9d2675face4f3f30fdf13a4488f71dfd6e35db,http,1,1,cold-image,2240.576862,2038.369474,1.283501,2037.0859730000002,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 1.283501}
",
2026-07-20T00:41:16.761668+00:00,20260719_193802,runc_cpu,38,d01,57,57,3360.0,67.2,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63,379ff2801f82610b5ec5b6fde6c8462f6c7bf791e293025dab62f8726a75a2ea,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63/379ff2801f82610b5ec5b6fde6c8462f6c7bf791e293025dab62f8726a75a2ea,timer,1,1,cold-image,2363.540674,1959.057007,2.515365,1956.5416420000001,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 2.515365}
",
2026-07-20T00:41:22.007839+00:00,20260719_193802,runc_cpu,39,d01,57,57,3360.0,67.2,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63,42af3a348e965a6089924bd4c90f7098d8ea814825ec289017cb18e8ed1cdcb9,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63/42af3a348e965a6089924bd4c90f7098d8ea814825ec289017cb18e8ed1cdcb9,http,2,1,cold-image,2128.341421,2345.90748,58.18245,2287.72503,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 58.18245}
",
2026-07-20T00:41:27.484820+00:00,20260719_193802,runc_cpu,40,d01,57,57,3360.0,67.2,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63,ba4e7d28c96d14fdca688dfcdbf5e16001a39dc1de75449dec3f3197937c8988,b0fc6efced2a2e4421afbb4822a0f620266f17788893b6fcd6bef54711667b63/ba4e7d28c96d14fdca688dfcdbf5e16001a39dc1de75449dec3f3197937c8988,http,2,1,cold-image,2293.254233,2301.136192,1.544497,2299.591695,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 1.544497}
",
2026-07-20T00:41:32.997654+00:00,20260719_193802,runc_cpu,41,d01,58,58,3420.0,68.4,62748773bfef739ca9e90db2ebd8647150a0d51aeef965b5a95286c26bec3650,e9b528a602251393699317fea846334f36f0938aaff14a672ef34ce19098b72c,62748773bfef739ca9e90db2ebd8647150a0d51aeef965b5a95286c26bec3650/e9b528a602251393699317fea846334f36f0938aaff14a672ef34ce19098b72c,http,1,1,cold-image,2441.631722,2230.428109,3.4603,2226.9678089999998,cpu,False,False,,ok,0,docker run --rm --pull=never -e MODE=cpu coldstart-app:prelim,"{""mode"": ""cpu"", ""ready"": true, ""gpu_available"": false, ""cuda_init_ok"": false, ""cuda_device_count"": null, ""error"": null, ""digest_prefix"": ""2f43229187ba"", ""app_init_ms"": 3.4603}
",
